eta_signal,eta_idler,advantage_ratio_numerical_QFI
0.33333333333333337,0.8,0.973837183467377
0.3666666666666667,0.8,0.985214999491212
0.4,0.8,0.9969982149386266
0.43333333333333335,0.8,1.0092050962794819
0.4666666666666667,0.8,1.0218534759416025
0.5,0.8,1.0349581669179961
0.5333333333333333,0.8,1.0485308668336049
0.5666666666666667,0.8,1.062581889105732
0.6000000000000001,0.8,1.077122741093018
0.6333333333333333,0.8,1.0921685754042156
0.6666666666666667,0.8,1.1077397523429644
0.7,0.8,1.1238620900707759
0.7333333333333334,0.8,1.1405657597027274
0.7666666666666666,0.8,1.1578831130131935
0.8,0.8,1.1758459407141004
0.8333333333333333,0.8,1.1944827180238533
0.8666666666666667,0.8,1.2138163042239916
0.8999999999999999,0.8,1.2338623496016785
0.9333333333333333,0.8,1.2546283656327402
0.9666666666666666,0.8,1.2761130783057024
1.0,0.8,1.2983053578290042
0.2,0.8333333333333333,0.9591454167460196
0.23333333333333334,0.8333333333333333,0.9704717649315145
0.26666666666666666,0.8333333333333333,0.9822867641477281
0.30000000000000004,0.8333333333333333,0.994569471265552
0.33333333333333337,0.8333333333333333,1.0073146870212264
0.3666666666666667,0.8333333333333333,1.0205311556200956
0.4,0.8333333333333333,1.0342370062012427
0.43333333333333335,0.8333333333333333,1.0484540736752976
0.4666666666666667,0.8333333333333333,1.0632033144348594
0.5,0.8333333333333333,1.0785026469550172
0.5333333333333333,0.8333333333333333,1.0943673255505935
0.5666666666666667,0.8333333333333333,1.1108121041416423
0.6000000000000001,0.8333333333333333,1.1278540824847154
0.6333333333333333,0.8333333333333333,1.1455151538100021
0.6666666666666667,0.8333333333333333,1.1638232794583248
0.7,0.8333333333333333,1.1828122762866076
0.7333333333333334,0.8333333333333333,1.2025202699270625
0.7666666666666666,0.8333333333333333,1.2229873141692849
0.8,0.8333333333333333,1.2442528312748484
0.8333333333333333,0.8333333333333333,1.2663534787405497
0.8666666666666667,0.8333333333333333,1.289321830514654
0.8999999999999999,0.8333333333333333,1.3131859365560101
0.9333333333333333,0.8333333333333333,1.337969462898267
0.9666666666666666,0.8333333333333333,1.363691778700171
1.0,0.8333333333333333,1.390367099842663
0.2,0.8666666666666667,0.9856990244760561
0.23333333333333334,0.8666666666666667,0.9985951861276932
0.26666666666666666,0.8666666666666667,1.0120550433346203
0.30000000000000004,0.8666666666666667,1.026065498671005
0.33333333333333337,0.8666666666666667,1.0406261482943913
0.3666666666666667,0.8666666666666667,1.0557494794481568
0.4,0.8666666666666667,1.0714572391016504
0.43333333333333335,0.8666666666666667,1.0877750621018925
0.4666666666666667,0.8666666666666667,1.104728065366018
0.5,0.8666666666666667,1.1223389301866127
0.5333333333333333,0.8666666666666667,1.1406285667092908
0.5666666666666667,0.8666666666666667,1.1596184968119274
0.6000000000000001,0.8666666666666667,1.1793337126115289
0.6333333333333333,0.8666666666666667,1.1998048771146745
0.6666666666666667,0.8666666666666667,1.2210691714204693
0.7,0.8666666666666667,1.2431696572816875
0.7333333333333334,0.8666666666666667,1.2661535197280296
0.7666666666666666,0.8666666666666667,1.290069848639799
0.8,0.8666666666666667,1.3149676629093252
0.8333333333333333,0.8666666666666667,1.340894703735243
0.8666666666666667,0.8666666666666667,1.367897199138013
0.8999999999999999,0.8666666666666667,1.3960204203663669
0.9333333333333333,0.8666666666666667,1.425309495515504
0.9666666666666666,0.8666666666666667,1.4558096802582565
1.0,0.8666666666666667,1.4875651525566946
