x_m,v_true_m_per_s,v_recon_classical_m_per_s,u_classical_m_per_s,v_recon_tmsv_m_per_s,u_tmsv_m_per_s
58.15899581589958,15.769547820180145,15.763425769351723,0.016717146518389583,15.763996284551828,0.016636137892911518
58.57740585774059,15.762180609883123,15.756005822628495,0.01705622587025176,15.756591205497362,0.016977794142303593
58.99581589958159,15.754786269642718,15.74858155159642,0.01732762324606758,15.74918150538492,0.017251284897866318
59.41422594142259,15.747368052781086,15.741155688290338,0.017529773396256786,15.741769900174718,0.017455073933406305
59.83263598326359,15.739929143118703,15.733730805728886,0.01766136007188547,15.734358947163267,0.0175878643547728
60.2510460251046,15.732472653109731,15.726309319810536,0.017721319710214203,15.72695104690274,0.01764860329852953
60.66945606694561,15.725001622041509,15.718893491565371,0.017708845178957534,15.71954844547548,0.017636486212121813
61.087866108786606,15.717519014299349,15.711485429748782,0.017623389491897783,15.712153237109858,0.017550960675933893
61.50627615062761,15.710027717697773,15.704087093762594,0.01746466947612644,15.70476736712285,0.017391729753512573
61.92468619246861,15.702530541879286,15.696700296888379,0.017232669438007064,15.697392635174147,0.01715875488131493
62.34309623430962,15.695030216781706,15.689326709817177,0.01692764495122462,15.6900306988159,0.016852258338143966
62.76150627615063,15.687529391175067,15.681967864459185,0.016550126988943207,15.682683077321688,0.016472725371134922
63.179916317991626,15.680030631269,15.674625158016582,0.01610092676164334,15.675351155777781,0.016020906106818073
63.59832635983263,15.672536419391516,15.66729985730208,0.015581141832316984,15.6680361894193,0.015497817453393637
64.01673640167364,15.665049152739982,15.659993103285512,0.014992164412019943,15.66073930819353,0.014904745322533743
64.43514644351464,15.657571142205118,15.652705915850378,0.014335693281372781,15.653461521532263,0.014243247700185951
64.85355648535564,15.650104611268711,15.64543919874199,0.013613751704609572,15.64620372331481,0.013515159439363635
65.27196652719665,15.64265169497574,15.638193744688675,0.01282871532340907,15.638966697003113,0.012722600258582597
65.69037656903765,15.635214438981519,15.630970240677332,0.01198335698483649,15.631751120930174,0.011867988562781958
66.10878661087865,15.627794798674456,15.623769273364518,0.01108092113297677,15.624557573723033,0.010954065909570302
66.52719665271967,15.620394638374897,15.616591334604221,0.010125251805493233,15.617386539841375,0.009983941482930582
66.94560669456067,15.613015730610558,15.60943682707351,0.009121022582301314,15.610238415212935,0.008961175907170878
67.36401673640167,15.60565975546892,15.602306069977281,0.008074172184960548,15.603113512946951,0.007889947415125663
67.78242677824268,15.598328300026942,15.595199304813502,0.006992785712957733,15.596012069106992,0.006775405292343882
68.20083682008368,15.591022857858391,15.588116701180496,0.0058890288176789984,15.588934248524735,0.005624498077741316
68.61924686192468,15.583744828619015,15.581058362608086,0.004783836049856199,15.581880150636474,0.004448193083497948
69.0376569037657,15.576495517709747,15.574024332394657,0.0037196127192830252,15.574849815324423,0.003268669929919697
69.4560669456067,15.56927613601805,15.567014599432593,0.002797303283369252,15.567843228745254,0.002149848684643835
69.8744769874477,15.562087799737505,15.56002910400485,0.0022607107359265584,15.560860329128655,0.0013629011414692655
70.29288702928869,15.5549315302656,15.55306774353596,0.0024311739249458348,15.553901012529147,0.0016152664101317601
70.7112970711297,15.547808254179722,15.546130378281118,0.0032244453661869946,15.54696513851488,0.0026551687782686026
71.1297071129707,15.540718803291236,15.539216836937609,0.004323698024225711,15.540052535777614,0.0039121306925463
71.5481171548117,15.533663914777463,15.532326922163353,0.0055565151691712965,15.5331630076487,0.005238934226925839
