phi_rad,classical_fi,mean_counts
2.048318410140545,0.041563302048717256,0.1252841363245041
2.054601595447725,0.041441567239926876,0.12483147490620651
2.0608847807549044,0.04131607349210531,0.12438030551156673
2.067167966062084,0.0411868220777633,0.12393064595197993
2.0734511513692637,0.04105381502814821,0.12348251397923563
2.0797343366764434,0.040917055145185934,0.12303592728481673
2.0860175219836226,0.04077654601344305,0.12259090349920133
2.092300707290802,0.04063229201210374,0.12214746019116637
2.098583892597982,0.04048429832695506,0.12170561486709444
2.1048670779051615,0.040332570962374324,0.12126538497028233
2.111150263212341,0.040177116753312245,0.12082678788025261
2.1174334485195208,0.040017943377264734,0.12038984091206735
2.1237166338267004,0.03985505936622649,0.11995456131564472
2.12999981913388,0.0396884741186191,0.11952096627507784
2.1362830044410592,0.03951819791118594,0.11908907290795653
2.142566189748239,0.039344241910846074,0.11865889826469135
2.1488493750554185,0.03916661818649947,0.11823045932784064
2.155132560362598,0.03898533972077439,0.11780377301144006
2.161415745669778,0.03880042042170922,0.11737885616033472
2.1676989309769574,0.038611875134359104,0.11695572554951437
2.173982116284137,0.038419719652318884,0.11653439788345103
2.1802653015913167,0.03822397072915239,0.11611488979543949
2.1865484868984963,0.03802464608971875,0.11569721784694074
2.1928316722056755,0.03782176444138542,0.11528139852692822
2.199114857512855,0.03761534548511805,0.11486744825123658
2.205398042820035,0.03740540992643642,0.11445538336191394
2.2116812281272145,0.03719197948622566,0.11404522012657659
2.217964413434394,0.036975076911391666,0.11363697473776674
2.2242475987415737,0.03675472598534955,0.11323066331231331
2.2305307840487534,0.036530951538333314,0.11282630189069566
2.236813969355933,0.036303779457514784,0.11242390643641031
2.243097154663112,0.0360732366969198,0.11202349283534088
2.249380339970292,0.03583935128712932,0.11162507689513058
2.2556635252774715,0.03560215234475233,0.11122867434455863
2.261946710584651,0.03536167008165799,0.11083430083291897
2.2682298958918308,0.03511793581395372,0.11044197192940251
2.2745130811990104,0.03487098197069548,0.11005170312248264
2.28079626650619,0.03462084210231698,0.1096635098193036
2.2870794518133697,0.03436755088876342,0.10927740734507228
2.2933626371205493,0.03411114414731585,0.10889341094245328
2.2996458224277285,0.0338516588400916,0.10851153577096706
2.305929007734908,0.03358913308120614,0.1081317969063915
2.312212193042088,0.03332360614358159,0.10775420934016677
2.3184953783492674,0.033055118465386765,0.10737878797880344
2.324778563656447,0.032783711656093395,0.10700554764329405
2.3310617489636267,0.032509428502133245,0.10663450306852794
2.3373449342708064,0.0322323129721405,0.10626566890270958
2.343628119577986,0.03195241022176355,0.10589905970678035
2.349911304885165,0.031669766598030356,0.10553468995384352
2.356194490192345,0.031384429643251145,0.10517257402859302
2.3624776754995245,0.031096448098442704,0.10481272622674558
2.368760860806704,0.03080587190625741,0.10445516075447622
2.3750440461138838,0.03051275221340114,0.10409989172785757
2.3813272314210634,0.030217141372523217,0.10374693317230246
2.387610416728243,0.029919092943562268,0.1033962990220103
2.3938936020354227,0.029618661694531145,0.10304800311941699
2.400176787342602,0.029315903601724595,0.1027020592146484
2.4064599726497815,0.02901087584933289,0.10235848096497745
2.412743157956961,0.02870363682844523,0.10201728193428519
2.419026343264141,0.028394246135426092,0.10167847559252516
2.4253095285713204,0.02808276456964836,0.10134207531519156
2.4315927138785,0.02776925413056671,0.10100809438279135
2.4378758991856797,0.02745377801411531,0.10067654598031986
2.4441590844928593,0.0271364006084135,0.10034744319674031
2.450442269800039,0.026817187488763695,0.1000207990244671
2.456725455107218,0.026496205411925784,0.09969662635885289
2.463008640414398,0.026173522309652496,0.09937493799767935
2.4692918257215775,0.02584920728147056,0.09905574664065223
2.475575011028757,0.02552333058669264,0.09873906488889972
2.4818581963359367,0.025195963635645306,0.09842490524447516
2.4881413816431164,0.02486717898009891,0.09811328010986338
2.494424566950296,0.02453705030288519,0.09780420178749111
2.5007077522574757,0.024205652406689274,0.09749768247924127
2.506990937564655,0.023873061202002662,0.09719373428597136
2.5132741228718345,0.023539353694224743,0.09689236920703552
2.519557308179014,0.023204607969900624,0.09659359913981112
2.5258404934861938,0.022868903182083587,0.0962974358792288
2.5321236787933734,0.022532319534810982,0.09600389111730699
2.538406864100553,0.02219493826668334,0.09571297644269028
2.5446900494077327,0.021856841633536524,0.09542470334019185
2.5509732347149123,0.02151811289019799,0.09513908319034023
2.557256420022092,0.021178836271318485,0.09485612726892982
